,Year,Displacement (ccm),Power (hp),Torque (Nm),Bore (mm),Stroke (mm),Fuel capacity (lts),Dry weight (kg),Wheelbase (mm),Seat height (mm)
19550,0.5721342517688152,-1.3438220389468154,-1.3474800650494991,-1.3802973492228536,-1.6317031036168477,-0.6250933919886367,-2.1977803210369338,-1.3668396140016854,-1.660093731094135,-0.0361479314107931
19551,-0.1851885920387254,-1.202755915590194,-1.2071874006061771,-1.2806570297292401,-0.7666161659011991,-0.7847205403528674,-1.634922523692621,-0.9099716785434385,-0.17894037257505174,0.15778805919886735
19552,-0.03372402327721729,-1.202755915590194,-1.2071874006061771,-1.2806570297292401,-0.7666161659011991,-0.7847205403528674,-1.634922523692621,-0.9099716785434385,-0.17894037257505174,0.15778805919886735
19591,-0.03372402327721729,-1.3001273251701315,-1.2868129669118464,-1.3504052533747695,-1.3766133655724897,-0.6136914528197629,-1.0720647263483083,-1.1526827692556323,-1.5400002155385337,-0.23008392202045358
19592,-0.03372402327721729,-1.3001273251701315,-1.2868129669118464,-1.3504052533747695,-1.3766133655724897,-0.6136914528197629,-0.8844454605668708,-1.1526827692556323,-1.2197508407235969,-0.20584192319424602
19602,0.5721342517688152,-1.3438220389468154,-1.3474800650494991,-1.3802973492228536,-1.6317031036168477,-0.6250933919886367,-2.2165422476150773,-1.4525023519001068,-1.7961997153904832,-0.0361479314107931
19608,-0.03372402327721729,-1.3451404139314564,-1.3038755882630613,-1.3862757683924702,-1.404340511012094,-1.0982738674968924,0.05365086834031698,-1.0384657853910706,-1.299813184427331,0.03657806506782957
19610,-0.03372402327721729,-1.2974905752008488,-1.2887088137286482,-1.330477189476047,-1.0993419111764486,-1.0982738674968924,0.05365086834031698,-1.0384657853910706,-1.5800313873904008,0.03657806506782957
19613,-0.03372402327721729,-1.202755915590194,-1.2071874006061771,-1.2806570297292401,-0.7666161659011991,-0.7847205403528674,0.05365086834031698,-1.138405646272562,-0.9795638096123941,-0.1573579255418309
19622,-0.1851885920387254,-1.344387056797376,-1.3038755882630613,-1.3862757683924702,-1.3766133655724897,-1.1381806545879503,0.05365086834031698,-1.1955141382048429,-1.7801872466497364,-0.1573579255418309
19623,-0.03372402327721729,-1.344387056797376,-1.3038755882630613,-1.3862757683924702,-1.3766133655724897,-1.1381806545879503,0.05365086834031698,-1.1955141382048429,-1.7801872466497364,-0.1573579255418309
19626,0.420669683007307,-1.344387056797376,-1.2981880478126564,-1.3703333172734922,-1.3766133655724897,-1.1381806545879503,0.05365086834031698,-1.0812971543402812,-1.7801872466497364,-0.1573579255418309
19628,1.0265279580533395,-1.3451404139314564,-1.2962922009958546,-1.3862757683924702,-1.3766133655724897,-1.1381806545879503,0.05365086834031698,-0.9813572934587896,-1.5400002155385337,-0.1573579255418309
19629,0.420669683007307,-1.344387056797376,-1.2981880478126564,-1.3703333172734922,-1.3766133655724897,-1.1381806545879503,0.05365086834031698,-1.0812971543402812,-1.7801872466497364,-0.1573579255418309
19633,-0.1851885920387254,-1.3001273251701315,-1.2868129669118464,-1.3504052533747695,-1.3766133655724897,-0.6136914528197629,0.05365086834031698,-1.1955141382048429,-1.7801872466497364,-0.1573579255418309
19635,1.0265279580533395,-1.3001273251701315,-1.3038755882630613,-1.3703333172734922,-1.0993419111764486,-1.0982738674968924,0.05365086834031698,-1.1955141382048429,-1.7001249029460022,-0.1573579255418309
19636,0.2692051142457989,-1.3001273251701315,-1.2830212732782433,-1.3504052533747695,-1.3766133655724897,-0.6136914528197629,0.05365086834031698,-1.138405646272562,-1.7801872466497364,-0.1573579255418309
19637,0.420669683007307,-1.3001273251701315,-1.2830212732782433,-1.3504052533747695,-1.3766133655724897,-0.6136914528197629,0.05365086834031698,-1.138405646272562,-1.7801872466497364,-0.1573579255418309
19638,-0.1851885920387254,-1.207841076245239,-1.2716461923774331,-1.3005850936279628,-1.0161604748576363,-0.3742507302734163,0.05365086834031698,-1.1955141382048429,-1.7801872466497364,-0.1573579255418309
19640,0.420669683007307,-1.207841076245239,-1.2678544987438298,-1.2906210616786016,-1.0438876202972402,-0.38565266944229015,0.05365086834031698,-1.1955141382048429,-1.7001249029460022,-0.1573579255418309
19641,-0.03372402327721729,-1.202755915590194,-1.2071874006061771,-1.2806570297292401,-0.7666161659011991,-0.7847205403528674,0.05365086834031698,-1.138405646272562,-1.7801872466497364,-0.1573579255418309
19644,-0.1851885920387254,-1.344387056797376,-1.3038755882630613,-1.3862757683924702,-1.3766133655724897,-1.1381806545879503,0.24127013412175452,-1.1098514003064215,-1.2197508407235969,-0.10887392788941577
19646,0.2692051142457989,-1.344387056797376,-1.3038755882630613,-1.3862757683924702,-1.3766133655724897,-1.1381806545879503,0.24127013412175452,-1.1098514003064215,-1.2197508407235969,-0.10887392788941577
19647,0.420669683007307,-1.344387056797376,-1.3038755882630613,-1.3862757683924702,-1.3766133655724897,-1.1381806545879503,0.24127013412175452,-1.1098514003064215,-1.2197508407235969,-0.10887392788941577
19651,-0.03372402327721729,-1.3001273251701315,-1.2868129669118464,-1.3504052533747695,-1.3766133655724897,-0.6136914528197629,0.24127013412175452,-1.1098514003064215,-1.2197508407235969,-0.10887392788941577
19653,-0.03372402327721729,-1.207841076245239,-1.2716461923774331,-1.3005850936279628,-1.0161604748576363,-0.3742507302734163,0.24127013412175452,-1.1098514003064215,-1.2197508407235969,-0.10887392788941577
19655,-0.03372402327721729,-1.202755915590194,-1.2071874006061771,-1.2806570297292401,-0.7666161659011991,-0.7847205403528674,0.24127013412175452,-1.1098514003064215,-1.2197508407235969,-0.10887392788941577
19668,0.420669683007307,-1.108397934546579,-1.1180826002164996,-1.1032972610306084,-0.7111618750219908,-0.11200612938932303,-0.9407312403013022,-0.21039265237299792,0.06124665853615094,0.06082006389403713
19683,0.11774054548429082,-1.110092988098261,-1.148416149285326,-1.196959161354605,-1.8202476926061557,-0.1576138860648174,-0.4153972961132769,-0.43882662010212137,0.38149603335108784,-0.5064427086392197
19685,-0.03372402327721729,-1.344387056797376,-1.3038755882630613,-1.3862757683924702,-1.3766133655724897,-1.1381806545879503,-0.5092069290039957,-1.00991153942493,-1.4599378718347995,-0.060389930237000664
19696,-0.03372402327721729,-1.3451404139314564,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19697,0.11774054548429082,-1.3451404139314564,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19698,0.420669683007307,-1.3451404139314564,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19699,1.0265279580533395,-1.3453287532149767,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19700,0.2692051142457989,-1.3451404139314564,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19701,0.7235988205303232,-1.3453287532149767,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19702,1.0265279580533395,-1.3453287532149767,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19704,0.2692051142457989,-1.3451404139314564,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19705,0.7235988205303232,-1.3453287532149767,-1.3133548223470695,-1.392254187562087,-1.404340511012094,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19712,0.11774054548429082,-1.2961722002162075,-1.2887088137286482,-1.3504052533747695,-1.0993419111764486,-1.0982738674968924,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19714,-0.03372402327721729,-1.207841076245239,-1.2716461923774331,-1.2906210616786016,-1.0161604748576363,-0.3742507302734163,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19715,0.2692051142457989,-1.207841076245239,-1.2678544987438298,-1.2926138680684738,-1.0161604748576363,-0.3742507302734163,-0.13396839744112057,-0.9528030474926492,-0.33906505998252023,-0.30280991849907624
19723,-0.03372402327721729,-1.377346431413409,-1.391084541835937,-1.4261318961899156,-1.6317031036168477,-1.0982738674968924,-2.2353041741932214,-1.2240683841709834,-1.4599378718347995,-0.1573579255418309
19724,-0.1851885920387254,-1.343445360379775,-1.3474800650494991,-1.3902613811722149,-1.5707033836497186,-0.7562156924306833,-2.2353041741932214,-1.2240683841709834,-1.4599378718347995,-0.1573579255418309
19725,0.11774054548429082,-1.343445360379775,-1.3474800650494991,-1.3902613811722149,-1.5707033836497186,-0.7562156924306833,-2.2353041741932214,-1.2240683841709834,-1.4599378718347995,-0.1573579255418309
19726,0.2692051142457989,-1.343445360379775,-1.3474800650494991,-1.3902613811722149,-1.5707033836497186,-0.7562156924306833,-0.3591115163788455,-1.2240683841709834,-1.4599378718347995,-0.1573579255418309
19729,0.7235988205303232,-1.343445360379775,-1.3095631287134661,-1.3902613811722149,-1.3766133655724897,-1.1381806545879503,-1.2596839921297458,-0.8385860636280874,-1.0596261533161282,0.15778805919886735
19730,1.0265279580533395,-1.343445360379775,-1.3095631287134661,-1.3902613811722149,-1.3766133655724897,-1.1381806545879503,-1.2596839921297458,-0.8385860636280874,-1.0596261533161282,0.15778805919886735
19731,-0.03372402327721729,-1.344387056797376,-1.3038755882630613,-1.3822901556127258,-1.3766133655724897,-1.1381806545879503,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19732,0.2692051142457989,-1.344387056797376,-1.3038755882630613,-1.3822901556127258,-1.3766133655724897,-1.1381806545879503,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19733,0.420669683007307,-1.344387056797376,-1.3038755882630613,-1.3822901556127258,-1.398795081924173,-1.0982738674968924,-0.6968261947854332,-1.00991153942493,-1.1396884970198626,0.15778805919886735
19734,-0.03372402327721729,-1.344387056797376,-1.3038755882630613,-1.3822901556127258,-1.3766133655724897,-1.1381806545879503,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19740,0.11774054548429082,-1.344387056797376,-1.3038755882630613,-1.3822901556127258,-1.3766133655724897,-1.1381806545879503,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19741,-0.03372402327721729,-1.207841076245239,-1.2716461923774331,-1.3005850936279628,-1.0161604748576363,-0.3742507302734163,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19742,-0.03372402327721729,-1.207841076245239,-1.2716461923774331,-1.3005850936279628,-1.0161604748576363,-0.3742507302734163,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19748,0.2692051142457989,-1.3438220389468154,-1.3038755882630613,-1.3822901556127258,-1.5429762382101144,-0.8189263578594884,-0.8469216074105834,-1.1526827692556323,-1.1396884970198626,0.32748205098232025
19755,0.420669683007307,-1.344387056797376,-1.3038755882630613,-1.3822901556127258,-1.3766133655724897,-1.1381806545879503,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19756,0.11774054548429082,-1.344387056797376,-1.3038755882630613,-1.3822901556127258,-1.3766133655724897,-1.1381806545879503,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19757,0.11774054548429082,-1.3001273251701315,-1.2887088137286482,-1.354390866154514,-1.3766133655724897,-0.5680836961442685,-0.9782550934575895,-0.938525924509579,-1.1396884970198626,0.15778805919886735
19760,-0.1851885920387254,-1.110092988098261,-1.1844372388045574,-1.2109088060837108,-1.8202476926061557,-0.1576138860648174,-0.4153972961132769,-0.43882662010212137,0.38149603335108784,-0.5064427086392197
19763,-0.1851885920387254,-1.486206537288078,-1.4631267208743999,-1.5038513453949343,-2.31933631051903,-1.6854737346938844,-2.3478757336620832,-2.123527132104407,-2.820997714798281,-0.011905932584585546
19772,0.2692051142457989,-1.3441987175138557,-1.3512717586831025,-1.4042110259013207,-1.6317031036168477,-0.6478972703263839,-1.634922523692621,-1.2954539990863343,-1.8602495903534706,-0.32705191732528377
19773,0.420669683007307,-1.3441987175138557,-1.3512717586831025,-1.4042110259013207,-1.6317031036168477,-0.6478972703263839,-1.634922523692621,-1.2954539990863343,-1.8602495903534706,-0.32705191732528377
19774,1.0265279580533395,-1.343445360379775,-1.3588551459503093,-1.4022182195114483,-1.6317031036168477,-0.6250933919886367,-2.0101610552554963,-1.338285368035545,-1.8602495903534706,-0.32705191732528377
19775,0.11774054548429082,-1.4846998230199164,-1.4403765590727802,-1.495880119835445,-2.31933631051903,-1.6854737346938844,-1.634922523692621,-1.4239481059339663,-1.7001249029460022,-0.20584192319424602
20039,-0.7910468670847578,0.5832655100317566,1.3503099552592475,0.8217537115860016,1.1742840148710894,0.01341520146828713,0.14746050123103577,-0.1818384064068575,-0.41912740368625445,0.06082006389403713
20040,-0.6395822983232496,0.5832655100317566,1.3692684234272638,0.8217537115860016,1.1742840148710894,0.01341520146828713,0.14746050123103577,-0.23894689833913835,-0.41912740368625445,0.06082006389403713
20041,-0.4881177295617416,0.5832655100317566,1.3692684234272638,0.8217537115860016,1.1742840148710894,0.01341520146828713,0.14746050123103577,-0.23894689833913835,-0.41912740368625445,0.06082006389403713
20045,-0.4881177295617416,0.6717849732862453,1.6536454459475114,0.8815379032821696,1.285192596629506,0.01341520146828713,0.14746050123103577,-0.26750114430527877,-0.45915857553812156,0.06082006389403713
20046,-0.3366531608002335,0.6717849732862453,1.7673962549556101,0.8815379032821696,1.285192596629506,0.01341520146828713,0.14746050123103577,-0.21039265237299792,-0.45915857553812156,0.06082006389403713
20054,-0.6395822983232496,0.6717849732862453,1.6536454459475114,0.8815379032821696,1.285192596629506,0.01341520146828713,0.14746050123103577,-0.26750114430527877,-0.45915857553812156,0.06082006389403713
20150,0.8750633892918314,0.8714246138176455,1.8432301276276761,1.220314989560455,1.4515554692671306,0.1274345931570235,0.05365086834031698,-0.16756128342378726,-0.0028032164268364454,0.20627205685128247
20434,0.8750633892918314,-0.8759872586826662,-0.6782461387185171,-0.8322755920079801,0.397923942562174,-0.4996720611310265,-0.22777803033183933,-0.7529233257296661,-1.0035825127235143,0.3032400521561127
20435,1.0265279580533395,-0.8759872586826662,-0.6972046068865336,-0.8322755920079801,0.397923942562174,-0.4996720611310265,-0.22777803033183933,-0.610152095898964,-0.41912740368625445,0.3032400521561127
20441,0.8750633892918314,-0.8763639372497066,-0.6782461387185171,-0.8322755920079801,0.397923942562174,-0.4996720611310265,-0.4341592226914206,-0.738646202746596,-1.0035825127235143,0.1820300580250749
20442,1.0265279580533395,-0.8763639372497066,-0.6782461387185171,-0.8322755920079801,0.397923942562174,-0.4996720611310265,-0.4341592226914206,-0.7243690797635257,-1.0035825127235143,0.1820300580250749
20680,-1.39690514213079,-0.4017489427788309,-0.9777899357731776,-0.7525633364130895,1.063375433112673,0.5265024640676007,-1.2221601389734584,-0.7814775716958066,0.2213713459436194,0.5699020392443959
20681,-1.2454405733692822,-0.4017489427788309,-0.9777899357731776,-0.7525633364130895,1.063375433112673,0.5265024640676007,-1.2221601389734584,-0.7814775716958066,0.2213713459436194,0.5699020392443959
20688,-1.2454405733692822,-0.4017489427788309,-0.49624484430555876,-0.473570441830972,1.063375433112673,0.5265024640676007,1.8360338932639737,-0.610152095898964,0.2213713459436194,0.7395960310278488
20689,-1.093976004607774,-0.4017489427788309,-0.49624484430555876,-0.473570441830972,1.063375433112673,0.5265024640676007,1.8360338932639737,-0.610152095898964,0.2213713459436194,0.7395960310278488
